date,AED,AUD,BHD,BND,CAD,CHF,CNH,DKK,EUR,GBP,HKD,IDR(100),JPY(100),KWD,MYR,NOK,NZD,SAR,SEK,SGD,THB,USD
2018-10-29,310.52,809.77,3025.46,,871.39,1143.63,163.81,174.33,1300.57,1463.96,145.49,7.5,1019.21,3757.54,273.2,136.51,744.13,304.08,124.93,826.46,826.46,1140.6
2018-10-30,309.98,803.74,3021.04,,867.08,1136.61,163.55,173.55,1295.1,1457.69,145.16,7.48,1013.26,3748.48,272.42,135.66,742.88,303.55,124.4,822.99,822.99,1138.6
2018-10-31,310.52,810.17,3026.35,,869.56,1134.64,163.59,173.42,1294.01,1449.36,145.42,7.49,1008.89,3754.69,272.74,135.62,748.23,304.07,124.31,823.42,823.42,1140.6
2018-11-01,310.14,806.9,3022.63,,865.82,1129.93,163.4,172.84,1289.4,1455.04,145.27,7.49,1009.08,3750.08,272.24,135.13,743.38,303.69,124.39,822.35,822.35,1139.2
2018-11-02,310.03,820.22,3021.25,,870.38,1135.96,163.26,174.09,1298.97,1480.44,145.36,7.53,1010.96,3748.77,272.47,136.3,756.85,303.6,125.86,827.35,827.35,1138.8
2018-11-05,306.41,809.97,2985.33,,859.16,1122.25,162.78,171.94,1282.79,1464.16,143.96,7.53,994.57,3705.35,270.39,134.62,748.34,300.05,124.34,819.05,819.05,1125.5
2018-11-06,305.65,809.75,2978.3,,856.37,1117.45,162.64,171.71,1280.78,1466.7,143.35,7.5,991.57,3697.35,268.88,134.32,748.11,299.31,123.94,816.78,816.78,1122.7
2018-11-07,305.6,812.3,2977.77,,855.27,1118.81,162.32,171.89,1282.06,1470.92,143.33,7.58,989.38,3696.69,268.83,134.2,756.12,299.25,124.1,817.49,817.49,1122.5
2018-11-08,305.16,815.23,2973.53,,854.57,1118.72,161.86,171.75,1281.24,1471.8,143.17,7.69,987.36,3689.72,269.09,134.3,760.64,298.82,124.24,817.13,817.13,1120.9
2018-11-09,304.48,812.29,2967.21,,850.95,1111.9,161.5,170.4,1271.06,1461.3,142.89,7.69,980.75,3681.98,268.56,133.45,755.48,298.15,123.97,813.06,813.06,1118.4
2018-11-12,306.47,812.76,2985.86,,852.45,1118.93,162.15,170.87,1274.69,1455.7,143.74,7.67,988.54,3704.18,269.34,133.43,757.37,300.1,123.96,816.02,816.02,1125.7
2018-11-13,308.18,812.49,3003.29,,854.82,1120.35,162.79,170.34,1270.61,1454.96,144.5,7.64,994.68,3720.38,270.3,132.95,760.02,301.77,123.81,817.24,817.24,1132.0
2018-11-14,309.19,820.71,3012.87,,858.69,1128.37,163.16,172.15,1284.59,1479.59,145.03,7.67,998.15,3731.31,270.79,133.88,769.55,302.77,125.63,823.78,823.78,1135.7
2018-11-15,308.29,819.29,3003.08,,855.29,1125.53,162.96,171.72,1281.37,1471.67,144.61,7.66,996.74,3720.11,269.88,133.12,769.01,301.82,124.71,821.23,821.23,1132.4
2018-11-16,307.72,822.46,2998.06,,857.62,1122.5,162.96,171.5,1279.78,1442.83,144.33,7.7,995.25,3713.82,269.6,133.17,771.99,301.26,124.61,821.41,821.41,1130.3
2018-11-19,307.28,825.98,2993.82,,858.33,1129.15,162.86,172.68,1288.47,1448.63,144.15,7.72,1001.02,3717.11,269.25,133.7,775.53,300.85,125.3,822.31,822.31,1128.7
2018-11-20,306.93,822.33,2990.21,,855.94,1135.18,162.58,173.04,1291.32,1449.78,143.95,7.73,1002.31,3709.16,269.1,133.0,771.25,300.49,125.26,822.02,822.02,1127.4
2018-11-21,306.96,813.21,2992.46,,847.27,1133.22,162.54,171.82,1282.14,1442.81,143.98,7.73,1000.4,3710.59,269.13,131.37,765.12,300.52,124.02,819.88,819.88,1127.5
2018-11-22,307.99,821.49,3000.88,,854.84,1137.67,162.94,172.63,1287.87,1445.24,144.44,7.75,1000.49,3720.16,269.71,132.7,772.23,301.52,125.19,823.69,823.69,1131.3
2018-11-23,307.37,818.64,2995.01,,856.15,1134.79,163.09,172.52,1287.34,1453.64,144.18,7.74,999.34,3712.96,269.07,132.33,768.96,300.92,124.9,822.35,822.35,1129.0
2018-11-26,307.77,818.09,2998.83,,854.95,1133.5,163.05,171.75,1281.48,1449.3,144.45,7.78,1001.11,3721.2,269.55,131.59,765.18,301.32,124.32,822.06,822.06,1130.5
2018-11-27,307.61,815.67,2997.32,,852.63,1131.6,162.81,171.58,1280.12,1447.29,144.43,7.81,994.94,3712.01,269.79,131.65,765.22,301.14,124.26,821.51,821.51,1129.9
2018-11-28,307.56,816.49,2997.11,,849.65,1130.38,162.66,171.02,1276.56,1439.63,144.32,7.78,993.06,3713.92,269.62,131.42,767.41,301.09,124.09,820.02,820.02,1129.7
2018-11-29,307.34,824.83,2994.99,,850.56,1136.34,162.46,171.98,1283.39,1448.21,144.25,7.77,993.79,3709.83,268.79,131.94,775.22,300.88,124.92,822.36,822.36,1128.9
2018-11-30,305.41,820.82,2975.68,,844.63,1126.02,161.73,171.22,1277.67,1434.0,143.42,7.8,988.98,3688.31,268.02,131.39,769.67,299.01,123.64,818.83,818.83,1121.8
2018-12-03,305.0,824.2,2971.3,,844.71,1121.2,161.49,170.08,1269.36,1427.15,143.19,7.83,984.4,3685.2,267.73,130.74,773.29,298.6,123.38,817.92,817.92,1120.3
2018-12-04,303.2,819.24,2954.58,,843.84,1115.93,161.02,169.47,1264.72,1417.46,142.49,7.82,980.33,3660.48,267.36,130.57,771.57,296.84,123.59,814.7,814.7,1113.7
2018-12-05,302.14,814.54,2943.92,,836.8,1112.53,161.89,168.68,1258.79,1411.22,142.2,7.77,984.65,3650.18,267.58,130.43,769.2,295.8,123.01,812.92,812.92,1109.8
2018-12-06,303.17,809.25,2954.16,,833.47,1116.17,162.28,169.33,1263.77,1418.34,142.52,7.74,984.4,3661.95,268.08,131.0,767.72,296.83,124.07,814.66,814.66,1113.6
2018-12-07,304.32,808.45,2965.3,,834.77,1125.85,162.47,170.39,1271.78,1428.88,143.1,7.7,991.97,3675.16,268.41,131.28,769.27,297.95,124.36,816.15,816.15,1117.8
2018-12-10,304.45,804.04,2965.97,,838.99,1129.61,162.51,170.79,1274.92,1421.9,143.06,7.73,993.78,3679.5,268.41,131.59,766.19,298.04,123.71,815.94,815.94,1118.2
2018-12-11,306.19,808.88,2983.13,,839.77,1136.06,162.98,171.09,1277.04,1412.9,143.93,7.73,993.16,3697.24,269.55,131.36,772.73,299.78,123.67,818.59,818.59,1124.7
2018-12-12,307.47,814.52,2995.91,,843.97,1137.19,163.49,171.31,1278.71,1410.73,144.49,7.74,995.99,3712.2,269.9,131.68,777.14,301.03,124.3,822.37,822.37,1129.4
2018-12-13,306.98,813.79,2991.14,,844.52,1135.78,163.78,171.85,1282.53,1425.17,144.29,7.72,995.98,3706.04,269.41,131.6,772.86,300.56,124.16,821.9,821.9,1127.6
2018-12-14,306.02,811.92,2981.59,,842.01,1130.78,163.65,171.04,1276.7,1422.25,143.86,7.75,989.44,3694.94,268.9,131.35,770.84,299.63,124.07,819.48,819.48,1124.0
2018-12-17,307.42,810.37,2995.07,,843.76,1131.69,164.05,171.01,1276.79,1421.15,144.53,7.74,996.34,3711.42,269.79,131.02,767.74,301.02,124.63,820.04,820.04,1129.2
2018-12-18,308.07,812.26,3001.59,,843.69,1139.69,163.99,171.99,1284.25,1427.57,144.84,7.76,1003.15,3719.31,270.65,130.92,769.88,301.69,124.96,824.33,824.33,1131.6
2018-12-19,307.61,812.0,2997.08,,839.48,1138.73,163.94,172.07,1285.09,1429.61,144.51,7.79,1004.94,3714.7,270.47,129.46,774.32,301.22,124.71,824.59,824.59,1129.9
2018-12-20,306.3,800.34,2984.35,,834.67,1131.78,163.35,171.59,1281.1,1420.1,143.75,7.79,1001.11,3700.38,269.23,129.11,762.48,299.85,123.79,820.13,820.13,1125.1
2018-12-21,307.34,803.66,2994.91,,836.28,1143.77,163.44,173.17,1293.1,1430.15,144.17,7.8,1015.02,3713.73,270.2,130.16,765.34,300.84,125.85,824.1,824.1,1128.9
2018-12-24,305.99,791.34,2981.25,,826.52,1130.68,163.0,171.15,1277.87,1420.72,143.47,7.72,1011.84,3694.37,268.81,128.1,754.53,299.57,124.26,817.74,817.74,1123.9
2018-12-26,306.33,792.48,2984.77,,827.41,1141.99,162.82,171.98,1284.25,1427.48,143.69,7.73,1021.42,3704.36,268.9,128.56,756.58,299.91,124.31,819.52,819.52,1125.2
2018-12-27,306.44,795.63,2986.07,,829.42,1130.8,163.2,171.26,1278.29,1422.93,143.78,7.72,1012.23,3703.24,269.48,128.49,757.64,300.01,123.87,819.87,819.87,1125.6
2018-12-28,305.27,788.33,2974.74,,823.3,1135.15,162.6,171.69,1281.81,1417.88,143.21,7.7,1010.95,3690.79,269.03,127.9,751.16,298.88,124.46,818.02,818.02,1121.3
2018-12-31,304.4,787.81,2965.78,,820.35,1136.22,162.76,171.31,1279.16,1420.32,142.77,7.68,1013.18,3685.23,269.26,128.51,750.64,298.03,124.58,818.28,818.28,1118.1
2019-01-02,304.4,787.98,2965.94,,820.53,1139.06,162.76,171.71,1281.96,1425.41,142.78,7.78,1019.47,3685.6,270.56,129.3,751.7,298.05,126.01,820.17,820.17,1118.1
2019-01-03,304.64,768.47,2968.33,,821.13,1134.03,163.02,170.04,1270.51,1402.89,142.85,7.74,1044.87,3686.99,270.49,128.1,740.27,298.3,124.13,818.37,818.37,1119.0
2019-01-04,306.96,790.43,2990.87,,836.67,1142.35,163.74,172.04,1284.62,1424.88,143.98,7.82,1046.36,3716.83,272.11,129.75,754.18,300.6,125.21,826.52,826.52,1127.5
2019-01-07,306.33,801.71,2984.62,,841.24,1140.48,163.72,171.93,1283.85,1432.55,143.63,7.89,1038.34,3711.69,272.08,130.72,758.33,299.99,125.66,828.14,828.14,1125.2
2019-01-08,304.37,798.87,2965.44,,841.23,1141.34,163.21,171.83,1283.3,1429.2,142.69,7.93,1028.85,3687.94,271.85,131.07,755.04,298.05,125.71,824.64,824.64,1118.0
2019-01-09,305.38,801.29,2975.49,,845.26,1142.73,163.55,171.93,1284.18,1427.59,143.09,7.93,1031.31,3699.54,272.39,131.29,754.79,299.01,125.73,826.15,826.15,1121.7
2019-01-10,305.35,804.36,2975.07,,849.18,1151.54,163.81,173.5,1295.34,1435.42,143.1,7.94,1036.89,3700.67,272.6,132.47,761.4,298.98,126.57,828.64,828.64,1121.6
2019-01-11,304.62,803.87,2967.9,,845.35,1136.86,164.6,172.37,1286.9,1426.37,142.74,7.96,1031.96,3696.15,273.07,131.99,758.84,298.26,125.6,827.34,827.34,1118.9
2019-01-14,304.26,805.29,2964.3,,842.58,1136.06,165.36,171.69,1281.61,1437.35,142.54,7.96,1030.28,3692.1,272.85,130.94,762.76,297.91,124.99,825.83,825.83,1117.6
2019-01-15,305.3,807.13,2974.54,,844.52,1143.0,165.95,172.34,1286.41,1443.13,142.99,7.94,1036.75,3701.48,273.55,131.2,765.19,298.95,125.3,828.3,828.3,1121.4
2019-01-16,304.94,806.75,2971.01,,844.15,1133.76,165.83,171.21,1277.92,1440.62,142.81,7.95,1030.97,3697.92,272.83,131.1,763.46,298.61,124.79,826.03,826.03,1120.1
2019-01-17,305.46,804.42,2976.13,,846.25,1133.16,165.61,171.31,1278.74,1445.19,143.05,7.94,1028.65,3700.53,273.03,131.44,760.49,299.12,124.78,828.11,828.11,1122.0
2019-01-18,305.3,806.01,2974.14,,844.43,1127.94,165.67,171.11,1277.16,1456.31,142.98,7.91,1027.35,3699.04,272.61,131.1,757.39,298.97,124.33,827.14,827.14,1121.4
2019-01-21,305.29,803.02,2973.88,,845.12,1126.82,165.29,170.73,1274.53,1442.94,142.96,7.91,1021.87,3695.78,272.66,131.04,755.64,298.95,124.28,825.49,825.49,1121.3
2019-01-22,306.68,806.41,2989.41,,847.09,1129.21,165.66,171.56,1280.72,1452.68,143.59,7.92,1027.36,3713.41,273.92,131.62,758.19,300.34,124.98,828.98,828.98,1126.5
2019-01-23,307.69,805.1,2997.88,,846.34,1133.54,165.92,172.0,1284.3,1464.85,144.05,7.95,1033.66,3725.73,273.49,131.41,763.22,301.34,125.24,831.18,831.18,1130.2
2019-01-24,307.15,806.04,2992.41,,845.51,1134.21,165.85,171.99,1284.4,1475.52,143.8,7.96,1029.71,3718.65,272.68,131.7,766.05,300.81,125.11,830.29,830.29,1128.2
2019-01-25,307.09,798.79,2991.88,,844.44,1131.17,166.05,170.76,1274.92,1473.79,143.76,7.96,1029.81,3718.72,272.27,131.37,762.42,300.76,124.19,828.56,828.56,1128.0
2019-01-28,306.3,807.88,2984.35,,851.51,1133.09,165.73,171.96,1283.91,1486.2,143.41,7.99,1026.97,3709.53,272.75,132.15,769.01,299.97,124.35,831.5,831.5,1125.1
2019-01-29,304.07,799.76,2962.44,,842.15,1125.91,165.63,170.97,1276.56,1469.0,142.35,7.94,1022.19,3684.92,271.75,131.23,762.62,297.8,123.35,825.13,825.13,1116.9
2019-01-30,304.4,799.94,2965.63,,842.51,1124.17,165.6,171.21,1278.49,1462.53,142.5,7.93,1021.8,3687.18,271.91,131.58,763.94,298.12,123.32,826.97,826.97,1118.1
2019-01-31,304.15,809.47,2963.24,,849.84,1123.89,165.89,171.87,1283.05,1465.49,142.43,7.91,1024.81,3683.97,271.99,132.65,770.2,297.88,123.62,829.4,829.4,1117.2
2019-02-01,302.63,808.19,2948.38,,847.06,1118.2,165.55,170.45,1272.5,1457.09,141.67,7.96,1021.36,3669.86,271.39,131.84,768.62,296.38,122.91,825.85,825.85,1111.6
2019-02-07,304.04,794.1,2963.43,,844.88,1114.24,165.86,170.08,1269.52,1444.41,142.33,8.02,1015.97,3677.31,272.82,130.82,756.13,297.79,121.39,823.69,823.69,1116.8
2019-02-08,305.84,797.45,2979.84,,844.09,1120.6,165.75,170.71,1274.05,1454.63,143.15,8.04,1023.09,3700.02,275.75,130.68,757.51,299.55,121.33,827.89,827.89,1123.4
2019-02-11,306.16,797.33,2982.76,,846.92,1124.84,165.5,170.55,1272.88,1454.43,143.31,8.05,1023.9,3704.5,276.32,130.09,759.21,299.85,121.22,828.97,828.97,1124.5
2019-02-12,306.14,793.84,2982.76,,845.49,1119.91,165.8,169.91,1267.99,1445.77,143.29,8.01,1018.25,3700.72,276.12,129.04,756.73,299.85,120.84,826.14,826.14,1124.5
2019-02-13,306.17,798.3,2984.45,,850.04,1117.73,165.47,170.79,1274.57,1450.23,143.29,7.99,1018.15,3699.71,275.74,130.1,758.09,299.87,121.52,829.01,829.01,1124.6
2019-02-14,305.38,794.89,2976.83,,845.86,1111.36,165.73,169.26,1262.98,1441.44,142.93,7.98,1010.77,3691.87,275.43,129.49,762.87,299.08,120.97,824.84,824.84,1121.7
2019-02-15,306.28,799.03,2984.01,,846.15,1119.35,166.06,170.34,1270.97,1439.66,143.36,7.98,1018.05,3702.73,276.01,130.09,768.83,299.97,121.09,828.64,828.64,1125.0
2019-02-18,307.02,805.07,2990.85,,850.93,1122.42,166.18,170.63,1273.29,1454.79,143.69,7.97,1020.31,3713.82,276.06,130.5,773.43,300.69,121.49,831.02,831.02,1127.7
2019-02-19,306.19,801.63,2983.37,,849.86,1119.55,166.17,170.52,1271.98,1453.79,143.32,7.97,1016.95,3700.89,275.29,130.67,770.36,299.89,121.55,828.97,828.97,1124.7
2019-02-20,306.96,807.68,2990.56,,853.2,1126.09,166.32,171.32,1278.36,1472.74,143.66,8.0,1019.72,3712.91,276.25,131.56,775.61,300.64,121.08,833.36,833.36,1127.5
2019-02-21,305.62,804.17,2977.8,,852.0,1121.7,166.84,170.65,1273.53,1464.6,143.02,8.0,1012.95,3697.14,276.03,130.71,769.82,299.33,120.56,830.51,830.51,1122.6
2019-02-22,306.11,798.21,2982.57,,849.69,1123.05,167.65,170.82,1274.45,1465.66,143.28,8.0,1015.95,3703.07,275.69,130.33,765.27,299.81,120.06,830.37,830.37,1124.4
2019-02-25,306.47,804.48,2985.86,,857.15,1125.14,167.3,171.03,1276.21,1470.56,143.44,8.01,1016.2,3707.35,276.01,130.82,771.95,300.16,120.51,833.45,833.45,1125.7
2019-02-26,305.13,803.45,2973.02,,849.83,1120.3,167.69,170.63,1273.28,1470.32,142.8,8.0,1009.23,3691.21,275.55,130.36,771.67,298.85,120.34,830.59,830.59,1120.8
2019-02-27,304.47,804.45,2966.39,,849.42,1118.41,167.11,170.73,1273.91,1482.59,142.48,7.99,1011.62,3682.98,275.21,130.64,770.96,298.19,120.49,830.0,830.0,1118.3
2019-02-28,304.32,798.72,2965.07,,850.13,1116.91,167.14,170.42,1271.5,1488.52,142.41,7.97,1007.62,3681.33,274.88,130.74,765.47,298.05,120.57,829.11,829.11,1117.8
2019-03-04,304.9,795.69,2970.48,,843.46,1121.64,167.49,170.77,1274.17,1481.74,142.69,7.93,1000.49,3687.64,274.86,130.74,764.44,298.61,121.05,827.75,827.75,1119.9
2019-03-05,306.28,797.63,2984.16,,845.29,1125.9,168.0,170.94,1275.47,1482.58,143.33,7.96,1006.85,3706.02,276.04,130.0,767.7,299.97,120.4,830.53,830.53,1125.0
2019-03-06,306.49,797.35,2986.29,,842.82,1119.86,167.89,170.56,1272.55,1481.27,143.42,7.97,1006.21,3701.46,276.2,129.9,765.09,300.19,120.9,830.21,830.21,1125.8
2019-03-07,307.06,792.56,2991.59,,839.04,1122.19,167.93,170.95,1275.49,1485.43,143.68,7.98,1009.53,3709.99,275.81,130.22,763.35,300.72,121.29,830.7,830.7,1127.8
2019-03-08,307.18,791.78,2992.76,,838.85,1116.08,167.91,169.33,1263.13,1476.15,143.74,7.98,1011.16,3711.76,276.0,128.51,762.73,300.86,119.31,828.99,828.99,1128.3
2019-03-11,308.74,798.62,3007.96,,845.2,1125.11,168.35,170.8,1274.22,1472.78,144.46,7.92,1020.38,3728.79,277.19,129.68,771.63,302.38,120.27,834.31,834.31,1134.0
2019-03-12,308.86,802.77,3009.12,,847.05,1123.6,168.47,171.34,1278.24,1503.16,144.53,7.94,1019.45,3732.28,277.42,131.16,775.77,302.51,121.17,835.85,835.85,1134.5
2019-03-13,307.28,798.78,2993.9,,845.34,1120.24,167.89,170.81,1274.25,1475.94,143.79,7.91,1014.33,3712.83,276.37,130.75,774.18,300.96,120.53,832.53,832.53,1128.7
2019-03-14,308.05,802.86,3001.33,,851.33,1128.12,168.58,171.92,1282.95,1505.86,144.15,7.93,1017.4,3722.41,276.75,132.24,776.66,301.71,121.84,836.66,836.66,1131.5
2019-03-15,308.37,800.25,3004.59,,849.74,1128.36,168.62,171.62,1280.63,1500.83,144.3,7.94,1013.96,3727.83,276.84,132.16,773.92,302.03,121.76,835.76,835.76,1132.7
2019-03-18,309.31,804.53,3013.69,,851.43,1133.72,169.05,172.38,1286.41,1510.22,144.73,7.97,1018.88,3739.02,277.67,133.15,777.43,302.94,123.0,839.91,839.91,1136.1
2019-03-19,308.65,804.93,3008.04,,849.79,1132.23,168.82,172.22,1285.22,1501.98,144.42,7.96,1017.82,3733.21,278.0,132.63,776.02,302.3,122.84,838.88,838.88,1133.7
2019-03-20,307.88,801.75,3000.53,,848.67,1132.2,168.3,172.07,1284.08,1500.65,144.07,7.95,1015.49,3725.83,277.39,132.64,775.01,301.55,122.89,836.9,836.9,1130.9
2019-03-21,307.75,805.64,2998.97,,850.4,1140.49,168.24,173.07,1291.54,1492.01,144.01,7.97,1021.37,3723.32,277.94,133.1,781.56,301.41,123.84,839.7,839.7,1130.4
2019-03-22,306.49,800.44,2986.92,,842.35,1135.05,168.48,171.6,1280.6,1477.05,143.46,7.96,1016.39,3711.47,277.12,133.21,775.06,300.19,122.7,834.7,834.7,1125.8
2019-03-25,307.6,799.67,2996.82,,841.5,1136.68,168.5,171.01,1276.17,1492.8,143.96,7.98,1026.58,3723.92,277.97,131.91,776.57,301.26,121.81,835.16,835.16,1129.8
2019-03-26,308.97,806.91,3010.34,,846.75,1143.88,168.89,172.05,1284.08,1499.26,144.63,8.0,1031.31,3740.24,278.95,133.01,784.1,302.62,122.83,840.57,840.57,1134.9
2019-03-27,308.21,808.04,3003.08,,846.18,1139.05,168.59,170.97,1276.33,1495.67,144.24,7.99,1024.29,3729.66,278.05,132.54,782.17,301.87,122.55,837.38,837.38,1132.1
2019-03-28,308.92,803.88,3009.81,,846.13,1140.86,168.78,170.96,1276.48,1493.27,144.56,7.99,1026.92,3736.5,278.62,131.43,771.71,302.56,122.28,836.92,836.92,1134.7
2019-03-29,309.76,805.16,3018.04,,846.92,1143.63,168.74,171.12,1277.46,1485.45,144.95,7.99,1028.24,3742.52,279.01,131.7,770.97,303.39,122.45,838.78,838.78,1137.8
2019-04-01,309.34,807.37,3013.45,,851.04,1141.58,168.69,170.81,1274.99,1479.37,144.73,7.98,1024.11,3736.19,278.29,131.81,774.37,302.93,122.36,838.6,838.6,1136.1
2019-04-02,308.37,805.35,3004.27,,850.85,1133.83,168.74,170.02,1269.3,1481.06,144.3,7.96,1016.7,3721.82,277.59,131.89,768.99,302.03,121.98,835.73,835.73,1132.7
2019-04-03,309.22,802.1,3012.49,,851.3,1137.96,168.97,170.48,1272.61,1491.19,144.7,7.99,1020.26,3728.95,278.04,132.08,766.89,302.84,121.8,837.92,837.92,1135.8
2019-04-04,308.97,808.11,3010.19,,850.65,1137.74,168.96,170.96,1276.2,1495.46,144.59,7.98,1018.26,3728.32,278.23,132.56,770.26,302.61,122.57,838.68,838.68,1134.9
2019-04-05,309.14,807.45,3011.86,,849.45,1135.61,169.0,170.71,1274.31,1484.44,144.67,8.01,1017.06,3728.57,278.14,132.06,767.26,302.76,122.29,838.01,838.01,1135.5
2019-04-08,309.39,807.47,3010.09,,849.74,1136.57,169.27,170.77,1274.87,1481.58,144.77,8.05,1017.5,3730.67,277.95,132.0,765.14,303.0,122.26,838.8,838.8,1136.4
2019-04-09,310.74,813.08,3027.51,,857.45,1142.37,169.76,172.1,1284.93,1490.95,145.46,8.06,1024.09,3749.06,278.56,133.43,769.3,304.33,123.16,842.58,842.58,1141.4
2019-04-10,311.12,814.3,3031.22,,857.41,1143.31,170.06,172.45,1287.42,1491.98,145.75,8.09,1028.21,3753.78,279.14,133.54,770.93,304.7,123.48,844.2,844.2,1142.8
2019-04-11,310.69,817.96,3026.98,,856.92,1138.64,169.89,172.37,1286.87,1493.77,145.63,8.07,1028.71,3747.17,277.83,134.36,772.14,304.29,123.22,844.27,844.27,1141.2
2019-04-12,310.14,811.51,3021.67,,851.87,1135.96,169.61,171.83,1282.74,1487.45,145.26,8.06,1020.56,3740.6,276.91,133.51,766.23,303.76,122.71,840.03,840.03,1139.2
2019-04-15,310.5,817.91,3025.12,,855.3,1137.71,169.48,172.71,1289.16,1491.77,145.43,8.09,1018.17,3744.87,277.19,134.38,772.0,304.11,123.12,843.13,843.13,1140.5
2019-04-16,308.7,813.18,3007.61,,847.87,1129.38,168.96,171.76,1281.7,1485.35,144.62,8.06,1012.55,3729.08,275.92,133.47,767.03,302.35,122.33,838.16,838.16,1133.9
2019-04-17,309.19,813.73,3012.39,,849.82,1127.02,169.26,171.65,1281.3,1481.29,144.8,8.06,1013.97,3735.0,274.79,133.69,760.92,302.83,122.62,838.22,838.22,1135.7
2019-04-18,309.3,815.04,3013.45,,851.07,1124.24,169.49,171.93,1283.62,1481.3,144.81,8.07,1013.97,3735.94,274.79,133.78,764.03,302.95,122.87,840.03,840.03,1136.1
2019-04-19,309.33,812.33,3013.71,,849.21,1119.3,169.84,171.0,1276.8,1475.98,144.82,8.09,1014.74,3736.64,274.25,133.5,759.78,302.98,122.1,838.03,838.03,1136.2
2019-04-22,309.57,813.08,3015.78,,849.76,1120.85,169.62,171.23,1278.44,1477.72,144.97,8.1,1016.04,3739.23,275.16,133.46,760.44,303.22,122.14,839.03,839.03,1137.1
2019-04-23,310.58,814.25,3025.91,,855.11,1123.39,170.04,172.04,1284.6,1480.93,145.42,8.11,1019.07,3752.01,276.06,134.32,762.28,304.2,122.66,841.27,841.27,1140.8
2019-04-24,310.66,810.12,3026.71,,849.79,1118.51,169.84,171.51,1280.6,1476.18,145.5,8.11,1020.07,3751.03,276.46,133.42,759.4,304.28,121.91,840.87,840.87,1141.1
2019-04-25,312.24,804.15,3042.09,,849.87,1124.08,170.65,171.35,1279.42,1480.07,146.24,8.14,1022.6,3769.1,277.87,132.7,756.04,305.83,121.6,841.79,841.79,1146.9
2019-04-26,315.46,813.29,3073.07,,859.6,1135.92,171.88,172.85,1290.44,1494.67,147.72,8.17,1038.77,3806.25,280.15,133.68,768.57,308.97,121.54,850.39,850.39,1158.7
2019-04-29,315.74,816.78,3076.13,,861.56,1137.69,172.2,173.21,1293.18,1498.51,147.85,8.17,1039.16,3809.41,280.63,133.54,772.59,309.24,121.92,851.53,851.53,1159.7
2019-04-30,315.32,817.34,3072.31,,860.96,1136.21,171.93,173.51,1295.33,1497.73,147.66,8.16,1037.02,3804.49,280.2,133.87,772.52,308.84,121.77,850.74,850.74,1158.2
2019-05-02,316.84,816.64,3087.17,,865.99,1144.12,172.49,174.62,1303.75,1519.4,148.34,8.17,1044.38,3824.77,281.49,134.23,771.25,310.32,122.05,855.08,855.08,1163.8
2019-05-03,316.87,814.56,3087.43,,864.13,1141.86,172.75,174.21,1300.66,1516.97,148.4,8.17,1043.72,3827.11,281.34,132.97,770.33,310.35,121.55,853.99,853.99,1163.9
2019-05-07,318.36,817.59,3102.02,,869.47,1149.46,173.48,175.45,1309.96,1531.5,149.04,8.18,1055.84,3844.94,281.95,133.92,772.91,311.82,122.19,857.46,857.46,1169.4
2019-05-08,318.47,820.32,3103.08,,868.61,1147.26,172.15,175.37,1309.3,1528.87,149.05,8.19,1061.09,3844.49,281.98,133.74,771.72,311.92,121.94,858.44,858.44,1169.8
2019-05-09,318.5,818.17,3103.35,,868.59,1146.45,172.32,175.48,1310.0,1522.33,149.06,8.18,1063.01,3846.08,282.01,133.5,770.5,311.95,121.76,858.8,858.8,1169.9
2019-05-10,320.11,821.3,3119.0,,872.81,1158.08,172.19,176.67,1319.13,1529.54,149.82,8.19,1071.39,3864.08,283.09,133.79,774.15,313.52,121.81,861.49,861.49,1175.8
2019-05-13,320.75,823.37,3124.93,,877.18,1165.4,172.36,177.3,1323.65,1532.35,150.11,8.22,1073.29,3872.91,283.3,135.04,776.96,314.13,122.49,864.03,864.03,1178.1
2019-05-14,322.09,821.54,3138.36,,877.44,1176.75,171.84,177.95,1328.8,1532.53,150.72,8.21,1083.08,3890.88,284.09,135.03,776.94,315.46,122.78,863.26,863.26,1183.1
2019-05-15,323.16,823.84,3148.71,,881.84,1176.82,172.14,178.15,1330.33,1532.36,151.22,8.23,1082.58,3901.14,284.62,135.8,780.27,316.5,123.62,867.18,867.18,1187.0
2019-05-16,323.81,824.19,3155.07,,884.94,1179.67,172.23,178.48,1332.9,1527.84,151.52,8.23,1085.96,3909.93,284.92,136.46,780.72,317.16,123.9,869.32,869.32,1189.4
2019-05-17,323.93,819.89,3156.14,,883.85,1177.96,172.07,178.01,1329.42,1522.53,151.58,8.23,1083.06,3910.86,285.7,135.96,777.59,317.27,123.38,866.73,866.73,1189.8
2019-05-20,324.73,822.37,3163.83,,886.4,1180.31,171.99,178.28,1331.23,1517.89,151.95,8.25,1083.63,3920.0,285.57,135.69,778.24,318.05,123.6,865.81,865.81,1192.7
2019-05-21,324.77,824.11,3164.36,,888.4,1182.85,172.04,178.37,1332.23,1518.2,151.97,8.25,1083.91,3919.63,285.62,135.73,779.68,318.1,123.4,866.93,866.93,1192.9
2019-05-22,324.87,821.59,3165.42,,890.29,1180.37,172.22,178.38,1332.2,1515.97,152.02,8.24,1079.27,3920.04,285.07,136.25,776.6,318.2,123.68,866.56,866.56,1193.3
